NO_OF_FRAMES	3291
NO_OF_CAMERAS	10
NO_OF_MARKERS	8
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-01-28, 16:24:35.810	198772.96539480
DATA_INCLUDED	3D
MARKER_NAMES	Shoulder	Elbow	Wrist	Pointer	Thumb	Middle	Ring	Pinky
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured
Frame	Time	Shoulder X	Shoulder Y	Shoulder Z	Elbow X	Elbow Y	Elbow Z	Wrist X	Wrist Y	Wrist Z	Pointer X	Pointer Y	Pointer Z	Thumb X	Thumb Y	Thumb Z	Middle X	Middle Y	Middle Z	Ring X	Ring Y	Ring Z	Pinky X	Pinky Y	Pinky Z	
1869	18.68000	1367.324	-537.153	1310.493	1352.142	-566.180	1025.337	1598.125	-558.997	1018.737	1778.699	-561.267	1006.277	1703.147	-610.151	1045.653	1788.398	-525.837	1006.220	1772.532	-496.691	1012.637	1745.277	-478.300	1015.751
1870	18.69000	1367.323	-537.154	1310.493	1352.141	-566.167	1025.352	1598.149	-559.043	1018.728	1778.751	-561.268	1006.094	1703.166	-610.186	1045.673	1788.434	-525.816	1006.257	1772.512	-496.663	1012.639	1745.320	-478.220	1015.761
1871	18.70000	1367.336	-537.196	1310.512	1352.181	-566.180	1025.340	1598.173	-559.028	1018.728	1778.755	-561.240	1005.913	1703.141	-610.154	1045.662	1788.465	-525.833	1006.319	1772.547	-496.702	1012.669	1745.257	-478.345	1015.708
1872	18.71000	1367.317	-537.148	1310.522	1352.199	-566.145	1025.310	1598.156	-559.075	1018.762	1778.783	-561.245	1005.796	1703.158	-610.206	1045.677	1788.442	-525.877	1006.365	1772.524	-496.686	1012.694	1745.420	-478.563	1015.788
1873	18.72000	1367.342	-537.160	1310.532	1352.162	-566.203	1025.367	1598.141	-559.056	1018.728	1778.710	-561.240	1005.757	1703.167	-610.331	1045.619	1788.382	-525.904	1006.363	1772.533	-496.710	1012.674	1745.418	-478.607	1015.769
1874	18.73000	1367.318	-537.149	1310.522	1352.156	-566.160	1025.329	1598.172	-559.062	1018.753	1778.726	-561.305	1005.906	1703.153	-610.331	1045.562	1788.372	-525.924	1006.426	1772.491	-496.751	1012.718	1745.398	-478.665	1015.746
1875	18.74000	1367.403	-537.159	1310.466	1352.207	-566.204	1025.340	1598.170	-559.077	1018.712	1778.742	-561.254	1006.107	1703.135	-610.383	1045.557	1788.381	-525.916	1006.499	1772.523	-496.732	1012.828	1745.493	-478.728	1015.749
1876	18.75000	1367.385	-537.165	1310.505	1352.163	-566.230	1025.353	1598.131	-559.128	1018.709	1778.700	-561.274	1006.343	1703.138	-610.396	1045.527	1788.412	-525.926	1006.587	1772.502	-496.796	1012.823	1745.454	-478.856	1015.698
1877	18.76000	1367.378	-537.182	1310.514	1352.156	-566.159	1025.331	1598.156	-559.101	1018.719	1778.794	-561.144	1006.907	1703.133	-610.396	1045.554	1788.291	-525.891	1006.569	1772.676	-497.040	1013.063	1745.445	-478.868	1015.660
1878	18.77000	1367.411	-537.206	1310.501	1352.139	-566.174	1025.349	1598.132	-559.106	1018.749	1778.711	-560.887	1007.364	1703.076	-610.407	1045.575	1788.324	-525.945	1006.652	1772.499	-496.786	1012.868	1745.536	-478.914	1015.639
1879	18.78000	1367.389	-537.167	1310.501	1352.182	-566.154	1025.361	1598.131	-559.104	1018.712	1778.647	-560.549	1007.849	1703.080	-610.375	1045.509	1788.349	-525.907	1006.743	1772.456	-496.758	1012.863	1745.553	-479.004	1015.616
1880	18.79000	1367.435	-537.145	1310.490	1352.155	-566.158	1025.321	1598.162	-559.046	1018.655	1778.390	-559.975	1008.111	1703.098	-610.439	1045.480	1788.332	-525.901	1006.780	1772.627	-496.998	1013.087	1745.546	-479.003	1015.580
1881	18.80000	1367.448	-537.200	1310.493	1352.158	-566.153	1025.331	1598.169	-559.095	1018.680	1778.490	-559.565	1008.897	1703.110	-610.482	1045.514	1788.348	-525.927	1006.832	1772.608	-497.003	1013.060	1745.520	-478.919	1015.599
1882	18.81000	1367.471	-537.165	1310.470	1352.181	-566.199	1025.334	1598.148	-559.121	1018.672	1778.463	-559.091	1009.627	1703.092	-610.433	1045.421	1788.351	-525.975	1006.767	1772.647	-496.990	1013.080	1745.513	-478.920	1015.609
1883	18.82000	1367.470	-537.155	1310.488	1352.140	-566.175	1025.359	1598.120	-559.101	1018.667	1778.225	-558.641	1010.863	1703.150	-610.376	1045.416	1788.394	-525.964	1006.827	1772.635	-497.000	1013.091	1745.532	-478.899	1015.651
1884	18.83000	1367.454	-537.117	1310.470	1352.182	-566.171	1025.345	1598.132	-559.141	1018.667	1778.023	-557.862	1013.541	1703.185	-610.453	1045.356	1788.390	-526.037	1006.885	1772.636	-497.003	1013.153	1745.537	-478.941	1015.633
1885	18.84000	1367.487	-537.122	1310.465	1352.182	-566.166	1025.336	1598.171	-559.177	1018.660	1776.987	-556.399	1017.249	1703.224	-610.373	1045.328	1788.169	-526.331	1006.897	1772.621	-497.030	1013.161	1745.524	-478.959	1015.610
1886	18.85000	1367.478	-537.140	1310.479	1352.155	-566.174	1025.332	1598.170	-559.201	1018.648	1775.584	-553.917	1022.984	1703.223	-610.407	1045.398	1788.458	-526.635	1007.355	1772.607	-497.044	1013.220	1745.512	-479.047	1015.644
1887	18.86000	1367.484	-537.125	1310.470	1352.114	-566.196	1025.327	1598.146	-559.177	1018.542	1772.927	-550.963	1029.641	1703.222	-610.392	1045.426	1788.352	-526.691	1007.597	1772.556	-497.125	1013.228	1745.475	-479.120	1015.613
1888	18.87000	1367.485	-537.124	1310.470	1352.164	-566.207	1025.345	1598.143	-559.196	1018.557	1769.444	-547.945	1036.307	1703.169	-610.404	1045.594	1788.165	-526.735	1008.027	1772.540	-497.180	1013.322	1745.529	-479.139	1015.628
1889	18.88000	1367.485	-537.125	1310.470	1352.162	-566.204	1025.368	1598.166	-559.221	1018.611	1765.458	-545.187	1043.070	1703.166	-610.381	1045.711	1788.005	-526.825	1008.582	1772.516	-497.174	1013.456	1745.405	-479.233	1015.495
1890	18.89000	1367.477	-537.137	1310.479	1352.164	-566.164	1025.385	1598.170	-559.183	1018.625	1760.512	-542.593	1049.165	1703.163	-610.252	1045.763	1787.808	-526.823	1009.056	1772.481	-497.187	1013.533	1745.508	-479.153	1015.643
1891	18.90000	1367.506	-537.082	1310.464	1352.181	-566.182	1025.350	1598.191	-559.151	1018.615	1755.480	-540.486	1054.718	1703.215	-610.203	1045.762	1787.762	-527.046	1009.574	1772.426	-497.184	1013.623	1745.439	-479.269	1015.613
1892	18.91000	1367.511	-537.093	1310.437	1352.185	-566.150	1025.345	1598.195	-559.121	1018.581	1749.875	-538.749	1059.020	1703.262	-610.111	1045.731	1787.734	-527.066	1009.906	1772.500	-497.132	1013.734	1745.363	-479.246	1015.512
1893	18.92000	1367.563	-537.103	1310.471	1352.209	-566.164	1025.362	1598.197	-559.096	1018.588	1743.947	-537.263	1062.809	1703.277	-610.041	1045.756	1787.767	-527.157	1010.261	1772.485	-497.161	1013.728	1745.416	-479.232	1015.530
1894	18.93000	1367.536	-537.060	1310.493	1352.202	-566.089	1025.357	1598.246	-559.059	1018.606	1738.185	-536.222	1066.113	1703.329	-609.987	1045.769	1787.827	-527.442	1010.503	1772.403	-497.315	1013.533	1745.423	-479.333	1015.542
1895	18.94000	1367.536	-537.051	1310.483	1352.227	-566.089	1025.400	1598.223	-559.072	1018.693	1731.407	-535.086	1068.598	1703.339	-609.960	1045.790	1787.746	-528.253	1010.831	1772.558	-497.444	1013.406	1745.560	-479.507	1015.603
1896	18.95000	1367.557	-537.048	1310.460	1352.205	-566.057	1025.383	1598.270	-559.058	1018.709	1724.872	-534.564	1070.686	1703.348	-609.870	1045.831	1787.473	-529.195	1011.051	1772.732	-497.575	1013.144	1745.645	-479.597	1015.525
1897	18.96000	1367.553	-537.036	1310.463	1352.254	-566.094	1025.420	1598.270	-559.002	1018.714	1718.113	-534.158	1071.832	1703.461	-609.618	1045.841	1787.519	-530.247	1011.464	1772.919	-497.887	1012.982	1745.885	-479.786	1015.454
1898	18.97000	1367.542	-537.072	1310.465	1352.249	-566.047	1025.383	1598.274	-558.952	1018.746	1712.465	-533.846	1072.402	1703.434	-609.575	1045.959	1787.192	-531.327	1012.587	1772.992	-498.392	1012.825	1746.109	-480.032	1015.305
1899	18.98000	1367.549	-537.030	1310.499	1352.292	-565.985	1025.408	1598.277	-558.935	1018.813	1708.089	-533.896	1072.334	1703.409	-609.526	1046.090	1786.908	-531.755	1013.334	1773.061	-498.704	1012.565	1746.386	-480.536	1015.174
1900	18.99000	1367.595	-537.016	1310.469	1352.294	-566.009	1025.368	1598.291	-558.903	1018.850	1704.646	-533.804	1071.849	1703.388	-609.480	1046.183	1786.739	-532.217	1013.787	1772.971	-499.444	1012.119	1746.387	-480.757	1014.868
1901	19.00000	1367.547	-536.987	1310.458	1352.274	-566.055	1025.402	1598.271	-558.828	1018.964	1701.782	-533.673	1071.291	1703.379	-609.470	1046.329	1786.538	-532.565	1014.095	1773.091	-499.706	1011.950	1746.456	-480.936	1014.687
1902	19.01000	1367.611	-536.981	1310.465	1352.275	-566.008	1025.434	1598.297	-558.777	1018.959	1699.637	-533.677	1070.918	1703.409	-609.446	1046.383	1786.487	-532.865	1014.481	1773.218	-499.864	1011.824	1746.597	-481.138	1014.615
1903	19.02000	1367.604	-536.973	1310.481	1352.294	-565.997	1025.393	1598.319	-558.801	1018.984	1697.412	-533.997	1070.580	1703.443	-609.394	1046.439	1786.365	-532.949	1014.804	1773.301	-499.911	1011.677	1746.712	-481.324	1014.469
1904	19.03000	1367.625	-536.966	1310.438	1352.275	-566.003	1025.436	1598.320	-558.783	1019.043	1695.327	-534.175	1070.188	1703.436	-609.324	1046.535	1786.161	-532.894	1015.020	1773.379	-499.888	1011.579	1746.782	-481.441	1014.335
1905	19.04000	1367.642	-536.967	1310.490	1352.295	-565.951	1025.434	1598.315	-558.759	1019.080	1693.773	-534.058	1069.635	1703.467	-609.280	1046.622	1786.089	-532.908	1015.759	1773.404	-499.871	1011.578	1746.811	-481.622	1014.163
1906	19.05000	1367.692	-536.940	1310.475	1352.336	-565.976	1025.408	1598.358	-558.652	1019.101	1692.614	-533.920	1069.197	1703.477	-609.217	1046.658	1786.083	-532.438	1016.174	1773.332	-499.815	1011.546	1746.888	-481.689	1014.058
1907	19.06000	1367.668	-536.926	1310.469	1352.355	-565.907	1025.423	1598.321	-558.631	1019.055	1691.414	-533.926	1068.751	1703.514	-609.161	1046.728	1785.921	-532.230	1016.447	1773.348	-499.770	1011.564	1746.908	-481.751	1014.002
1908	19.07000	1367.703	-536.933	1310.464	1352.354	-565.909	1025.411	1598.385	-558.649	1019.111	1690.211	-533.899	1068.371	1703.504	-609.047	1046.765	1785.730	-532.133	1016.900	1773.292	-499.685	1011.698	1746.949	-481.787	1013.969
1909	19.08000	1367.706	-536.899	1310.488	1352.357	-565.940	1025.385	1598.376	-558.611	1019.071	1689.040	-534.325	1067.996	1703.466	-609.010	1046.819	1785.572	-532.116	1017.252	1773.200	-499.643	1011.821	1746.910	-481.783	1013.953
1910	19.09000	1367.740	-536.925	1310.468	1352.339	-565.917	1025.444	1598.361	-558.575	1019.092	1688.305	-534.352	1067.799	1703.462	-609.034	1046.904	1785.402	-532.026	1017.507	1773.165	-499.649	1012.047	1746.929	-481.740	1014.079
1911	19.10000	1367.741	-536.938	1310.451	1352.338	-565.930	1025.449	1598.383	-558.624	1019.164	1687.460	-534.546	1067.336	1703.480	-608.968	1046.918	1785.382	-532.107	1017.740	1773.228	-499.748	1012.158	1746.826	-481.574	1014.330
1912	19.11000	1367.733	-536.874	1310.442	1352.357	-565.902	1025.429	1598.368	-558.640	1019.180	1686.780	-534.584	1066.993	1703.471	-608.926	1046.995	1785.262	-532.581	1018.083	1773.225	-499.831	1012.027	1746.780	-481.359	1014.458
1913	19.12000	1367.770	-536.892	1310.434	1352.383	-565.923	1025.419	1598.381	-558.608	1019.189	1686.102	-534.476	1066.616	1703.479	-608.893	1047.091	1785.254	-532.638	1018.186	1773.261	-499.897	1011.846	1746.661	-481.168	1014.499
1914	19.13000	1367.781	-536.900	1310.473	1352.363	-565.929	1025.452	1598.380	-558.602	1019.164	1685.325	-534.442	1066.234	1703.454	-608.856	1047.199	1785.236	-532.621	1018.585	1773.317	-499.917	1011.800	1746.629	-481.039	1014.444
1915	19.14000	1367.815	-536.869	1310.427	1352.364	-565.937	1025.466	1598.379	-558.594	1019.176	1684.534	-534.522	1065.905	1703.418	-608.829	1047.236	1785.101	-532.438	1019.132	1773.286	-499.932	1011.807	1746.565	-480.995	1014.419
1916	19.15000	1367.808	-536.872	1310.427	1352.339	-565.917	1025.447	1598.393	-558.542	1019.195	1683.948	-534.653	1065.558	1703.451	-608.738	1047.328	1785.024	-532.212	1019.397	1773.272	-500.007	1011.922	1746.620	-480.963	1014.470
1917	19.16000	1367.797	-536.873	1310.461	1352.380	-565.894	1025.453	1598.382	-558.582	1019.228	1683.531	-534.641	1065.416	1703.463	-608.726	1047.402	1784.985	-532.061	1019.745	1773.265	-500.037	1012.106	1746.534	-480.915	1014.542
1918	19.17000	1367.851	-536.862	1310.422	1352.332	-565.905	1025.394	1598.395	-558.560	1019.218	1682.910	-534.786	1065.117	1703.470	-608.698	1047.494	1784.892	-532.002	1019.961	1773.154	-500.020	1012.244	1746.490	-480.909	1014.647
1919	19.18000	1367.842	-536.864	1310.436	1352.356	-565.932	1025.411	1598.392	-558.588	1019.255	1682.373	-534.703	1064.744	1703.430	-608.717	1047.480	1784.781	-531.896	1020.133	1773.114	-499.979	1012.392	1746.401	-480.912	1014.669
1920	19.19000	1367.864	-536.822	1310.429	1352.339	-565.923	1025.452	1598.432	-558.589	1019.246	1681.936	-534.835	1064.445	1703.470	-608.677	1047.510	1784.700	-531.855	1020.277	1773.090	-499.960	1012.377	1746.430	-480.944	1014.720
1921	19.20000	1367.882	-536.866	1310.430	1352.336	-565.951	1025.421	1598.401	-558.517	1019.196	1681.488	-534.928	1064.128	1703.461	-608.626	1047.499	1784.642	-531.792	1020.358	1773.051	-499.999	1012.378	1746.447	-481.031	1014.690
1922	19.21000	1367.930	-536.843	1310.427	1352.339	-565.918	1025.445	1598.418	-558.531	1019.256	1681.068	-534.996	1063.847	1703.463	-608.610	1047.504	1784.565	-531.841	1020.543	1773.088	-500.067	1012.411	1746.533	-481.150	1014.703
1923	19.22000	1367.919	-536.840	1310.442	1352.341	-565.922	1025.424	1598.424	-558.531	1019.233	1680.826	-535.083	1063.718	1703.446	-608.619	1047.554	1784.488	-531.845	1020.625	1773.085	-500.109	1012.398	1746.548	-481.262	1014.630
1924	19.23000	1367.895	-536.846	1310.414	1352.339	-565.917	1025.445	1598.417	-558.534	1019.264	1680.612	-535.184	1063.528	1703.458	-608.631	1047.592	1784.496	-531.892	1020.747	1773.102	-500.152	1012.394	1746.585	-481.290	1014.627
1925	19.24000	1367.870	-536.820	1310.429	1352.340	-565.932	1025.430	1598.406	-558.552	1019.280	1680.179	-535.333	1063.310	1703.457	-608.598	1047.632	1784.452	-532.091	1020.979	1773.190	-500.267	1012.515	1746.623	-481.271	1014.667
1926	19.25000	1367.919	-536.841	1310.443	1352.357	-565.887	1025.424	1598.435	-558.551	1019.302	1679.861	-535.380	1062.951	1703.460	-608.626	1047.687	1784.373	-532.087	1021.155	1773.198	-500.245	1012.605	1746.595	-481.247	1014.678
1927	19.26000	1367.990	-536.818	1310.397	1352.337	-565.903	1025.463	1598.422	-558.514	1019.307	1679.465	-535.265	1062.641	1703.486	-608.591	1047.676	1784.366	-531.998	1021.488	1773.131	-500.296	1012.622	1746.613	-481.238	1014.673
1928	19.27000	1368.002	-536.797	1310.368	1352.384	-565.879	1025.460	1598.462	-558.567	1019.293	1679.325	-535.281	1062.516	1703.486	-608.559	1047.710	1784.320	-531.929	1021.565	1773.145	-500.295	1012.692	1746.587	-481.228	1014.602
1929	19.28000	1367.998	-536.850	1310.442	1352.321	-565.948	1025.478	1598.428	-558.530	1019.318	1679.260	-535.273	1062.514	1703.485	-608.575	1047.689	1784.374	-531.889	1021.629	1773.165	-500.325	1012.736	1746.574	-481.252	1014.600
1930	19.29000	1367.979	-536.832	1310.400	1352.340	-565.917	1025.455	1598.428	-558.532	1019.327	1679.278	-535.288	1062.498	1703.455	-608.556	1047.703	1784.362	-531.859	1021.622	1773.152	-500.308	1012.721	1746.607	-481.265	1014.619
1931	19.30000	1368.004	-536.830	1310.432	1352.364	-565.947	1025.443	1598.452	-558.568	1019.331	1679.401	-535.341	1062.509	1703.488	-608.583	1047.676	1784.426	-531.862	1021.527	1773.171	-500.281	1012.769	1746.617	-481.277	1014.617
1932	19.31000	1367.991	-536.823	1310.382	1352.359	-565.919	1025.388	1598.435	-558.539	1019.327	1679.727	-535.528	1062.765	1703.462	-608.617	1047.612	1784.424	-531.914	1021.161	1773.184	-500.319	1012.752	1746.615	-481.343	1014.541
1933	19.32000	1368.012	-536.830	1310.423	1352.314	-565.929	1025.420	1598.438	-558.577	1019.296	1680.165	-535.659	1062.958	1703.473	-608.662	1047.623	1784.483	-531.956	1020.873	1773.200	-500.306	1012.682	1746.620	-481.350	1014.521
1934	19.33000	1368.034	-536.836	1310.432	1352.319	-565.976	1025.457	1598.420	-558.610	1019.284	1681.004	-535.628	1063.445	1703.467	-608.710	1047.492	1784.648	-531.702	1020.381	1773.151	-500.275	1012.507	1746.625	-481.369	1014.458
1935	19.34000	1368.038	-536.850	1310.422	1352.294	-565.955	1025.435	1598.418	-558.585	1019.295	1682.430	-535.489	1064.234	1703.392	-608.815	1047.392	1785.027	-531.549	1019.798	1773.144	-500.234	1012.299	1746.631	-481.389	1014.407
1936	19.35000	1368.038	-536.845	1310.421	1352.294	-565.961	1025.432	1598.418	-558.604	1019.277	1684.607	-535.148	1065.317	1703.357	-608.927	1047.265	1785.316	-531.631	1018.648	1773.245	-500.230	1012.125	1746.740	-481.419	1014.353
1937	19.36000	1368.079	-536.861	1310.389	1352.289	-565.887	1025.416	1598.404	-558.654	1019.261	1687.634	-535.085	1066.771	1703.320	-609.113	1047.059	1785.584	-531.750	1017.055	1773.390	-500.218	1011.918	1746.774	-481.512	1014.273
1938	19.37000	1368.119	-536.841	1310.396	1352.295	-565.972	1025.416	1598.351	-558.678	1019.290	1692.198	-534.735	1068.589	1703.312	-609.285	1046.907	1786.128	-531.362	1015.669	1773.480	-500.148	1011.576	1746.830	-481.571	1014.079
1939	19.38000	1368.015	-536.825	1310.423	1352.252	-566.002	1025.409	1598.361	-558.652	1019.244	1698.414	-534.427	1070.604	1703.264	-609.406	1046.798	1786.493	-531.759	1013.687	1773.633	-500.103	1011.175	1746.895	-481.694	1013.904
1940	19.39000	1368.081	-536.830	1310.412	1352.224	-565.998	1025.377	1598.311	-558.672	1019.207	1706.385	-533.850	1072.126	1703.202	-609.520	1046.619	1787.064	-531.473	1012.092	1773.716	-499.959	1010.785	1747.023	-481.748	1013.750
1941	19.40000	1368.127	-536.840	1310.396	1352.232	-566.039	1025.427	1598.334	-558.722	1019.176	1715.664	-533.544	1072.541	1703.232	-609.581	1046.463	1786.978	-530.710	1010.419	1773.794	-499.770	1010.332	1747.157	-481.688	1013.560
1942	19.41000	1368.129	-536.833	1310.374	1352.232	-566.030	1025.419	1598.308	-558.797	1019.100	1725.624	-533.910	1071.535	1703.208	-609.670	1046.349	1787.675	-530.589	1008.954	1773.751	-499.255	1009.939	1747.147	-481.563	1013.339
1943	19.42000	1368.124	-536.853	1310.385	1352.230	-566.047	1025.421	1598.287	-558.841	1019.124	1734.920	-534.713	1068.701	1703.303	-609.715	1046.238	1787.887	-530.177	1007.757	1773.807	-498.884	1009.826	1747.236	-481.458	1013.239
1944	19.43000	1368.107	-536.864	1310.416	1352.212	-566.072	1025.445	1598.250	-558.887	1019.136	1743.973	-535.902	1064.101	1703.364	-609.702	1046.182	1788.048	-529.577	1006.752	1773.796	-498.254	1009.547	1747.109	-481.163	1013.083
1945	19.44000	1368.108	-536.882	1310.400	1352.187	-566.053	1025.423	1598.275	-558.841	1019.123	1751.869	-537.659	1058.220	1703.418	-609.618	1046.145	1787.985	-528.504	1005.739	1773.793	-497.847	1009.347	1746.749	-480.473	1013.026
1946	19.45000	1368.107	-536.836	1310.355	1352.205	-566.076	1025.365	1598.264	-558.857	1019.087	1758.359	-539.574	1052.120	1703.524	-609.541	1046.174	1788.436	-528.908	1004.468	1773.712	-497.505	1009.122	1746.252	-479.270	1013.036
1947	19.46000	1368.162	-536.823	1310.404	1352.204	-566.039	1025.403	1598.300	-558.927	1019.067	1763.118	-541.643	1046.780	1703.630	-609.455	1046.195	1788.651	-528.015	1004.290	1773.573	-497.063	1008.902	1746.253	-478.284	1013.615
1948	19.47000	1368.124	-536.849	1310.396	1352.212	-566.098	1025.433	1598.310	-558.964	1018.944	1766.266	-543.933	1042.431	1703.718	-609.406	1046.135	1788.566	-528.242	1003.184	1773.210	-496.385	1008.651	1745.908	-477.905	1013.767
1949	19.48000	1368.145	-536.870	1310.402	1352.229	-566.077	1025.408	1598.307	-558.989	1018.930	1769.138	-546.829	1038.496	1703.820	-609.367	1046.029	1788.650	-527.838	1002.762	1773.228	-496.044	1008.742	1745.668	-477.545	1013.919
1950	19.49000	1368.153	-536.860	1310.396	1352.205	-566.056	1025.388	1598.289	-558.952	1018.914	1770.894	-549.373	1035.054	1703.791	-609.370	1045.908	1788.686	-527.793	1002.658	1773.584	-495.551	1009.172	1745.393	-477.100	1013.893
1951	19.50000	1368.200	-536.857	1310.371	1352.205	-566.042	1025.414	1598.259	-558.886	1018.954	1772.278	-550.873	1032.670	1703.825	-609.357	1045.848	1788.468	-527.455	1002.843	1773.539	-495.206	1009.064	1745.317	-476.985	1013.984
1952	19.51000	1368.247	-536.854	1310.359	1352.160	-566.073	1025.395	1598.259	-559.021	1018.938	1773.500	-552.542	1029.948	1703.804	-609.375	1045.862	1788.540	-527.780	1003.034	1773.388	-495.717	1008.989	1745.324	-477.007	1013.988
1953	19.52000	1368.255	-536.848	1310.336	1352.178	-566.042	1025.363	1598.247	-558.945	1018.969	1774.290	-554.130	1027.482	1703.765	-609.450	1045.823	1788.458	-527.916	1003.024	1773.506	-495.765	1009.212	1745.385	-477.173	1013.961
1954	19.53000	1368.252	-536.824	1310.348	1352.204	-566.077	1025.364	1598.282	-559.011	1018.876	1775.305	-555.189	1025.576	1703.713	-609.464	1045.641	1788.538	-528.074	1003.191	1773.169	-496.104	1008.788	1745.450	-477.330	1013.896
1955	19.54000	1368.259	-536.790	1310.373	1352.187	-566.076	1025.416	1598.223	-559.057	1018.836	1775.674	-555.736	1023.334	1703.677	-609.528	1045.554	1788.460	-528.274	1003.200	1773.183	-496.216	1008.752	1745.720	-477.743	1014.090
1956	19.55000	1368.279	-536.826	1310.381	1352.160	-566.058	1025.421	1598.267	-559.057	1018.814	1776.304	-556.371	1021.481	1703.648	-609.672	1045.528	1788.430	-528.302	1003.121	1773.177	-496.231	1008.734	1745.770	-477.940	1013.917
1957	19.56000	1368.324	-536.822	1310.359	1352.184	-566.090	1025.405	1598.247	-559.105	1018.842	1776.769	-556.900	1019.675	1703.698	-609.690	1045.491	1788.318	-528.159	1002.954	1773.195	-496.220	1008.690	1745.895	-478.029	1013.861
1958	19.57000	1368.322	-536.836	1310.352	1352.165	-566.166	1025.397	1598.276	-559.091	1018.843	1777.179	-557.187	1018.114	1703.767	-609.696	1045.419	1788.497	-527.949	1002.946	1773.236	-496.200	1008.672	1745.980	-478.133	1013.727
